target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,749,Scaffold,ChemProp_MT,3,4,0.48114621334666624,0.36686982904014315,0.32517289428469043,0.45256065256185035,1.7628762326840938e-76,HLM_ChemProp_MT_Scaffold
MLM,749,Scaffold,ChemProp_MT,3,4,0.49587181810400743,0.3703264521882188,0.5038449927939674,0.5164720269672031,2.7997832413958765e-99,MLM_ChemProp_MT_Scaffold
HLM,749,Scaffold,ChemProp_MT,4,0,0.4816193036259694,0.3629699829112077,0.4137171165744129,0.48457396620384047,2.462596432053341e-87,HLM_ChemProp_MT_Scaffold
MLM,749,Scaffold,ChemProp_MT,4,0,0.5234187122602614,0.39921387622031596,0.4869301120967733,0.5004347294765159,2.560382162272823e-93,MLM_ChemProp_MT_Scaffold
HLM,748,Scaffold,ChemProp_MT,4,1,0.4539684258555103,0.3469479590279078,0.4530234725232669,0.5142055214630787,4.601913031249457e-98,HLM_ChemProp_MT_Scaffold
MLM,748,Scaffold,ChemProp_MT,4,1,0.5103424433824787,0.3946855460206875,0.49782924436947595,0.47979264422771595,8.217926661353716e-86,MLM_ChemProp_MT_Scaffold
HLM,748,Scaffold,ChemProp_MT,4,2,0.5073962088872259,0.3844214720937443,0.38911213774529785,0.4634418001213755,7.954333234232098e-80,HLM_ChemProp_MT_Scaffold
MLM,748,Scaffold,ChemProp_MT,4,2,0.5235381678995084,0.3895131943747178,0.5504424830183942,0.5407316790094244,1.811166504099096e-108,MLM_ChemProp_MT_Scaffold
HLM,747,Scaffold,ChemProp_MT,4,3,0.4557191415742915,0.34742583442895253,0.3407546915062015,0.42782228736825617,2.099450442890891e-68,HLM_ChemProp_MT_Scaffold
MLM,747,Scaffold,ChemProp_MT,4,3,0.4810138145201564,0.3678873047545493,0.4520407001067964,0.44695220125997454,1.2165265917571115e-74,MLM_ChemProp_MT_Scaffold
HLM,748,Scaffold,ChemProp_MT,4,4,0.4959621903381153,0.3783864306179421,0.45604232917179477,0.5150095520623084,3.067569722919047e-98,HLM_ChemProp_MT_Scaffold
MLM,748,Scaffold,ChemProp_MT,4,4,0.48048900002452194,0.3851690501037652,0.5456415044958993,0.48945326709214976,3.0703681977757022e-89,MLM_ChemProp_MT_Scaffold
